Order ID,Restaurant Name,Location,State,Region,Order Time,Delivery Time,Order Month,Month Number,Day of Week,Day Number,Order Hour,Is Peak Hour,Is Weekend,Pizza Size,Pizza Type,Toppings Count,Topping Density,Pizza Complexity,Distance (km),Traffic Level,Traffic Impact,Delivery Duration (min),Estimated Duration (min),Delay (min),Is Delayed,Restaurant Avg Time,Delivery vs Restaurant Avg (min),Slower Than Restaurant Avg,Delivery Efficiency (min/km),Payment Method,Payment Category
ORD604,Little Caesars,"Houston, TX",TX,South,2025-06-09 19:30:00,2025-06-09 20:10:00,June,6,Monday,0,19,True,False,XL,Cheese Burst,5,0.625,20,8.0,High,3,40,19.2,20.8,True,28.84422110552764,11.16,True,5.0,Card,Online
ORD605,Marco's Pizza,"Phoenix, AZ",AZ,West,2025-06-10 18:00:00,2025-06-10 18:30:00,June,6,Tuesday,1,18,True,False,Medium,Non-Veg,3,0.75,6,4.0,Medium,2,30,9.6,20.4,False,30.28645833333333,-0.29,False,7.5,UPI,Online
ORD606,Domino's,"Philadelphia, PA",PA,Northeast,2025-06-11 20:15:00,2025-06-11 21:00:00,June,6,Wednesday,2,20,True,False,Large,Veg,4,0.4444444444444444,12,9.0,High,3,45,21.6,23.4,True,30.25943396226415,14.74,True,5.0,Cash,Offline
ORD607,Papa John's,"San Antonio, TX",TX,South,2025-06-12 18:00:00,2025-06-12 18:20:00,June,6,Thursday,3,18,True,False,Medium,Veg,2,0.6666666666666666,4,3.0,Low,1,20,7.199999999999999,12.8,False,28.18627450980392,-8.19,False,6.666666666666667,Card,Online
ORD608,Pizza Hut,"San Diego, CA",CA,West,2025-06-13 19:15:00,2025-06-13 19:45:00,June,6,Friday,4,19,True,False,Large,Non-Veg,4,0.6666666666666666,12,6.0,Medium,2,30,14.4,15.6,False,29.94845360824742,0.05,True,5.0,Wallet,Online
ORD609,Little Caesars,"Dallas, TX",TX,South,2025-06-14 20:30:00,2025-06-14 21:10:00,June,6,Saturday,5,20,True,True,XL,Cheese Burst,5,0.625,20,8.0,High,3,40,19.2,20.8,True,28.84422110552764,11.16,True,5.0,Card,Online
ORD610,Marco's Pizza,"San Jose, CA",CA,West,2025-06-15 18:45:00,2025-06-15 19:05:00,June,6,Sunday,6,18,True,True,Small,Vegan,1,0.4,1,2.5,Low,1,20,6.0,14.0,False,30.28645833333333,-10.29,False,8.0,Cash,Offline
ORD611,Domino's,"Austin, TX",TX,South,2025-06-16 19:00:00,2025-06-16 19:50:00,June,6,Monday,0,19,True,False,Large,Non-Veg,4,0.4,12,10.0,High,3,50,24.0,26.0,True,30.25943396226415,19.74,True,5.0,Domino's Cash,Offline
ORD612,Papa John's,"Jacksonville, FL",FL,South,2025-06-17 20:00:00,2025-06-17 20:35:00,June,6,Tuesday,1,20,True,False,Medium,Gluten-Free,3,0.5454545454545454,6,5.5,Medium,2,35,13.2,21.8,True,28.18627450980392,6.81,True,6.363636363636363,Wallet,Online
ORD613,Pizza Hut,"Fort Worth, TX",TX,South,2025-06-18 18:30:00,2025-06-18 18:50:00,June,6,Wednesday,2,18,True,False,Small,Vegan,2,1.0,2,2.0,Low,1,20,4.8,15.2,False,29.94845360824742,-9.95,False,10.0,UPI,Online
ORD614,Little Caesars,"Columbus, OH",OH,Midwest,2025-06-19 19:45:00,2025-06-19 20:25:00,June,6,Thursday,3,19,True,False,XL,Stuffed Crust,5,0.6666666666666666,20,7.5,High,3,40,18.0,22.0,True,28.84422110552764,11.16,True,5.333333333333333,Card,Online
ORD615,Marco's Pizza,"Charlotte, NC",NC,South,2025-06-20 18:00:00,2025-06-20 18:30:00,June,6,Friday,4,18,True,False,Medium,Non-Veg,3,0.75,6,4.0,Medium,2,30,9.6,20.4,False,30.28645833333333,-0.29,False,7.5,UPI,Online
ORD616,Domino's,"San Francisco, CA",CA,West,2025-06-21 20:15:00,2025-06-21 21:00:00,June,6,Saturday,5,20,True,True,Large,Veg,4,0.4444444444444444,12,9.0,High,3,45,21.6,23.4,True,30.25943396226415,14.74,True,5.0,Cash,Offline
ORD617,Papa John's,"Indianapolis, IN",IN,Midwest,2025-06-22 18:00:00,2025-06-22 18:20:00,June,6,Sunday,6,18,True,True,Medium,Veg,2,0.6666666666666666,4,3.0,Low,1,20,7.199999999999999,12.8,False,28.18627450980392,-8.19,False,6.666666666666667,Card,Online
ORD618,Pizza Hut,"Seattle, WA",WA,West,2025-06-23 19:15:00,2025-06-23 19:45:00,June,6,Monday,0,19,True,False,Large,Non-Veg,4,0.6666666666666666,12,6.0,Medium,2,30,14.4,15.6,False,29.94845360824742,0.05,True,5.0,Wallet,Online
ORD619,Little Caesars,"Denver, CO",CO,West,2025-06-24 20:30:00,2025-06-24 21:10:00,June,6,Tuesday,1,20,True,False,XL,Cheese Burst,5,0.625,20,8.0,High,3,40,19.2,20.8,True,28.84422110552764,11.16,True,5.0,Card,Online
ORD620,Marco's Pizza,"Washington, DC",DC,South,2025-06-25 18:45:00,2025-06-25 19:05:00,June,6,Wednesday,2,18,True,False,Small,Vegan,1,0.4,1,2.5,Low,1,20,6.0,14.0,False,30.28645833333333,-10.29,False,8.0,Cash,Offline
ORD621,Domino's,"Boston, MA",MA,Northeast,2025-06-26 19:00:00,2025-06-26 19:50:00,June,6,Thursday,3,19,True,False,Large,Non-Veg,4,0.4,12,10.0,High,3,50,24.0,26.0,True,30.25943396226415,19.74,True,5.0,Card,Online
ORD622,Papa John's,"El Paso, TX",TX,South,2025-06-27 20:00:00,2025-06-27 20:35:00,June,6,Friday,4,20,True,False,Medium,Gluten-Free,3,0.5454545454545454,6,5.5,Medium,2,35,13.2,21.8,True,28.18627450980392,6.81,True,6.363636363636363,Wallet,Online
ORD623,Pizza Hut,"Detroit, MI",MI,Midwest,2025-06-28 18:30:00,2025-06-28 18:50:00,June,6,Saturday,5,18,True,True,Small,Vegan,2,1.0,2,2.0,Low,1,20,4.8,15.2,False,29.94845360824742,-9.95,False,10.0,UPI,Online
ORD624,Little Caesars,"Nashville, TN",TN,South,2025-06-29 19:45:00,2025-06-29 20:25:00,June,6,Sunday,6,19,True,True,XL,Stuffed Crust,5,0.6666666666666666,20,7.5,High,3,40,18.0,22.0,True,28.84422110552764,11.16,True,5.333333333333333,Card,Online
ORD625,Domino's,"Austin, TX",TX,South,2025-06-15 19:20:00,2025-06-15 19:55:00,June,6,Sunday,6,19,True,True,Large,Cheese Burst,4,0.7407407407407407,12,5.4,Medium,2,35,12.96,22.04,True,30.25943396226415,4.74,True,6.481481481481481,Card,Online
ORD626,Pizza Hut,"Miami, FL",FL,South,2025-06-15 20:00:00,2025-06-15 20:30:00,June,6,Sunday,6,20,True,True,Medium,Veg,2,0.4878048780487805,4,4.1,Low,1,30,9.839999999999998,20.16,False,29.94845360824742,0.05,True,7.317073170731708,Wallet,Online
ORD627,Little Caesars,"Atlanta, GA",GA,South,2025-06-15 20:05:00,2025-06-15 20:55:00,June,6,Sunday,6,20,True,True,XL,Non-Veg,5,0.574712643678161,20,8.7,High,3,50,20.88,29.12,True,28.84422110552764,21.16,True,5.74712643678161,Cash,Offline
ORD628,Domino's,"Austin, TX",TX,South,2025-06-15 21:00:00,2025-06-15 21:35:00,June,6,Sunday,6,21,True,True,Large,Cheese Burst,4,0.7407407407407407,12,5.4,Medium,2,35,12.96,22.04,True,30.25943396226415,4.74,True,6.481481481481481,Card,Online
ORD629,Papa John's,"Seattle, WA",WA,West,2025-06-16 17:45:00,2025-06-16 18:10:00,June,6,Monday,0,17,False,False,Medium,Gluten-Free,3,0.7692307692307693,6,3.9,Low,1,25,9.36,15.64,False,28.18627450980392,-3.19,False,6.410256410256411,UPI,Online
ORD630,Pizza Hut,"Miami, FL",FL,South,2025-06-16 18:30:00,2025-06-16 19:10:00,June,6,Monday,0,18,True,False,Large,Stuffed Crust,5,0.8333333333333334,15,6.0,Medium,2,40,14.4,25.6,True,29.94845360824742,10.05,True,6.666666666666667,Wallet,Online
ORD631,Domino's,"Phoenix, AZ",AZ,West,2025-06-16 19:00:00,2025-06-16 19:35:00,June,6,Monday,0,19,True,False,Medium,Veg,2,0.4444444444444444,4,4.5,Medium,2,35,10.8,24.2,True,30.25943396226415,4.74,True,7.777777777777778,Hut Points,Offline
ORD632,Pizza Hut,"Dallas, TX",TX,South,2025-06-16 20:15:00,2025-06-16 21:00:00,June,6,Monday,0,20,True,False,Large,Cheese Burst,4,0.5555555555555556,12,7.2,High,3,45,17.28,27.72,True,29.94845360824742,15.05,True,6.25,Card,Online
ORD633,Domino's,"Austin, TX",TX,South,2025-06-16 21:10:00,2025-06-16 21:40:00,June,6,Monday,0,21,True,False,Large,Cheese Burst,4,0.7407407407407407,12,5.4,Medium,2,30,12.96,17.04,False,30.25943396226415,-0.26,False,5.555555555555555,Cash,Offline
ORD634,Little Caesars,"Chicago, IL",IL,Midwest,2025-06-17 18:10:00,2025-06-17 18:50:00,June,6,Tuesday,1,18,True,False,XL,Sicilian,5,0.6410256410256411,20,7.8,High,3,40,18.72,21.28,True,28.84422110552764,11.16,True,5.128205128205129,UPI,Online
ORD635,Marco's Pizza,"Tampa, FL",FL,South,2025-06-17 19:15:00,2025-06-17 19:40:00,June,6,Tuesday,1,19,True,False,Small,Thai Chicken,3,0.9375,3,3.2,Medium,2,25,7.68,17.32,False,26.66666666666667,-1.67,False,7.8125,Card,Online
ORD636,Pizza Hut,"Miami, FL",FL,South,2025-06-17 20:00:00,2025-06-17 20:30:00,June,6,Tuesday,1,20,True,False,Medium,Veg,2,0.4878048780487805,4,4.1,Low,1,30,9.839999999999998,20.16,False,29.94845360824742,0.05,True,7.317073170731708,Wallet,Online
ORD637,Papa John's,"San Diego, CA",CA,West,2025-06-18 17:45:00,2025-06-18 18:35:00,June,6,Wednesday,2,17,False,False,Large,Non-Veg,4,0.4819277108433734,12,8.3,High,3,50,19.92,30.08,True,28.18627450980392,21.81,True,6.024096385542168,Card,Online
ORD638,Domino's,"Austin, TX",TX,South,2025-06-18 19:05:00,2025-06-18 19:40:00,June,6,Wednesday,2,19,True,False,Large,Cheese Burst,4,0.7407407407407407,12,5.4,Medium,2,35,12.96,22.04,True,30.25943396226415,4.74,True,6.481481481481481,UPI,Online
ORD639,Marco's Pizza,"Charlotte, NC",NC,South,2025-06-18 20:00:00,2025-06-18 20:25:00,June,6,Wednesday,2,20,True,False,Medium,Non-Veg,3,0.75,6,4.0,Low,1,25,9.6,15.4,False,26.66666666666667,-1.67,False,6.25,Wallet,Online
ORD640,Pizza Hut,"Miami, FL",FL,South,2025-06-18 21:00:00,2025-06-18 21:30:00,June,6,Wednesday,2,21,True,False,Medium,Veg,2,0.4878048780487805,4,4.1,Low,1,30,9.839999999999998,20.16,False,29.94845360824742,0.05,True,7.317073170731708,Card,Online
ORD641,Domino's,"Los Angeles, CA",CA,West,2025-06-19 18:15:00,2025-06-19 18:55:00,June,6,Thursday,3,18,True,False,Large,Cheese Burst,5,0.7936507936507937,15,6.3,Medium,2,40,15.12,24.88,True,30.25943396226415,9.74,True,6.34920634920635,Cash,Offline
ORD642,Little Caesars,"Denver, CO",CO,West,2025-06-19 19:10:00,2025-06-19 19:55:00,June,6,Thursday,3,19,True,False,XL,Vegan,2,0.2857142857142857,8,7.0,High,3,45,16.8,28.2,True,28.84422110552764,16.16,True,6.428571428571429,Wallet,Online
ORD643,Domino's,"Austin, TX",TX,South,2025-06-19 20:00:00,2025-06-19 20:30:00,June,6,Thursday,3,20,True,False,Large,Cheese Burst,4,0.7407407407407407,12,5.4,Medium,2,30,12.96,17.04,False,30.25943396226415,-0.26,False,5.555555555555555,Card,Online
ORD644,Marco's Pizza,"Tampa, FL",FL,South,2025-06-20 18:10:00,2025-06-20 18:40:00,June,6,Friday,4,18,True,False,Small,Thai Chicken,3,0.9375,3,3.2,Medium,2,30,7.68,22.32,False,26.66666666666667,3.33,True,9.375,Cash,Offline
ORD645,Pizza Hut,"Dallas, TX",TX,South,2025-06-20 19:00:00,2025-06-20 19:30:00,June,6,Friday,4,19,True,False,Medium,Stuffed Crust,4,0.6896551724137931,8,5.8,Medium,2,30,13.92,16.08,False,29.94845360824742,0.05,True,5.172413793103448,Card,Online
ORD646,Domino's,"San Francisco, CA",CA,West,2025-07-21 19:00:00,2025-07-21 19:50:00,July,7,Monday,0,19,True,False,Large,Non-Veg,4,0.4,12,10.0,High,3,50,24.0,26.0,True,30.25943396226415,19.74,True,5.0,Card,Online
ORD647,Papa John's,"Indianapolis, IN",IN,Midwest,2025-07-22 20:00:00,2025-07-22 20:35:00,July,7,Tuesday,1,20,True,False,Medium,Gluten-Free,3,0.5454545454545454,6,5.5,Medium,2,35,13.2,21.8,True,28.18627450980392,6.81,True,6.363636363636363,Wallet,Online
ORD648,Pizza Hut,"Seattle, WA",WA,West,2025-07-23 18:30:00,2025-07-23 18:50:00,July,7,Wednesday,2,18,True,False,Small,Vegan,2,1.0,2,2.0,Low,1,20,4.8,15.2,False,29.94845360824742,-9.95,False,10.0,UPI,Online
ORD649,Little Caesars,"Denver, CO",CO,West,2025-07-24 19:45:00,2025-07-24 20:25:00,July,7,Thursday,3,19,True,False,XL,Cheese Burst,5,0.625,20,8.0,High,3,40,19.2,20.8,True,28.84422110552764,11.16,True,5.0,Card,Online
ORD650,Marco's Pizza,"Boston, MA",MA,Northeast,2025-07-25 18:15:00,2025-07-25 18:45:00,July,7,Friday,4,18,True,False,Medium,Thai Chicken,3,0.75,6,4.0,Medium,2,30,9.6,20.4,False,30.28645833333333,-0.29,False,7.5,UPI,Online
ORD651,Domino's,"Nashville, TN",TN,South,2025-07-26 19:30:00,2025-07-26 20:10:00,July,7,Saturday,5,19,True,True,Large,Sicilian,4,0.6153846153846154,12,6.5,High,3,40,15.6,24.4,True,30.25943396226415,9.74,True,6.153846153846154,Cash,Offline
ORD652,Papa John's,"Detroit, MI",MI,Midwest,2025-07-27 20:45:00,2025-07-27 21:15:00,July,7,Sunday,6,20,True,True,Medium,Veg,2,0.5714285714285714,4,3.5,Low,1,30,8.4,21.6,False,28.18627450980392,1.81,True,8.571428571428571,Card,Online
ORD653,Pizza Hut,"El Paso, TX",TX,South,2025-07-28 18:00:00,2025-07-28 18:30:00,July,7,Monday,0,18,True,False,Large,Non-Veg,4,0.8,12,5.0,Medium,2,30,12.0,18.0,False,29.94845360824742,0.05,True,6.0,Wallet,Online
ORD654,Little Caesars,"Washington, DC",DC,South,2025-07-29 19:15:00,2025-07-29 19:55:00,July,7,Tuesday,1,19,True,False,XL,Cheese Burst,5,0.7142857142857143,20,7.0,High,3,40,16.8,23.2,True,28.84422110552764,11.16,True,5.714285714285714,Card,Online
ORD655,Marco's Pizza,"Las Vegas, NV",NV,West,2025-07-30 20:30:00,2025-07-30 21:00:00,July,7,Wednesday,2,20,True,False,Medium,Vegan,2,0.5,4,4.0,Medium,2,30,9.6,20.4,False,30.28645833333333,-0.29,False,7.5,UPI,Online
ORD656,Domino's,"Louisville, KY",KY,South,2025-07-31 18:45:00,2025-07-31 19:25:00,July,7,Thursday,3,18,True,False,Large,Non-Veg,4,0.6666666666666666,12,6.0,High,3,40,14.4,25.6,True,30.25943396226415,9.74,True,6.666666666666667,Domino's Cash,Offline
ORD657,Papa John's,"Baltimore, MD",MD,South,2025-08-01 20:00:00,2025-08-01 20:30:00,August,8,Friday,4,20,True,False,Medium,Gluten-Free,3,0.6,6,5.0,Medium,2,30,12.0,18.0,False,28.18627450980392,1.81,True,6.0,Wallet,Online
ORD658,Pizza Hut,"Milwaukee, WI",WI,Midwest,2025-08-02 18:30:00,2025-08-02 19:00:00,August,8,Saturday,5,18,True,True,Small,Vegan,2,0.6666666666666666,2,3.0,Low,1,30,7.199999999999999,22.8,False,29.94845360824742,0.05,True,10.0,UPI,Online
ORD659,Little Caesars,"Albuquerque, NM",NM,West,2025-08-03 19:45:00,2025-08-03 20:25:00,August,8,Sunday,6,19,True,True,XL,Stuffed Crust,5,0.625,20,8.0,High,3,40,19.2,20.8,True,28.84422110552764,11.16,True,5.0,Card,Online
ORD660,Marco's Pizza,"Tucson, AZ",AZ,West,2025-08-04 18:00:00,2025-08-04 18:30:00,August,8,Monday,0,18,True,False,Medium,Non-Veg,3,0.75,6,4.0,Medium,2,30,9.6,20.4,False,30.28645833333333,-0.29,False,7.5,UPI,Online
ORD661,Domino's,"Fresno, CA",CA,West,2025-08-05 19:15:00,2025-08-05 19:55:00,August,8,Tuesday,1,19,True,False,Large,Veg,4,0.6666666666666666,12,6.0,High,3,40,14.4,25.6,True,30.25943396226415,9.74,True,6.666666666666667,Cash,Offline
ORD662,Papa John's,"Sacramento, CA",CA,West,2025-08-06 20:30:00,2025-08-06 21:00:00,August,8,Wednesday,2,20,True,False,Medium,Veg,2,0.5714285714285714,4,3.5,Low,1,30,8.4,21.6,False,28.18627450980392,1.81,True,8.571428571428571,Card,Online
ORD663,Pizza Hut,"Kansas City, MO",MO,Midwest,2025-08-07 18:45:00,2025-08-07 19:15:00,August,8,Thursday,3,18,True,False,Large,Non-Veg,4,0.7272727272727273,12,5.5,Medium,2,30,13.2,16.8,False,29.94845360824742,0.05,True,5.454545454545454,Wallet,Online
ORD664,Little Caesars,"Mesa, AZ",AZ,West,2025-08-08 20:00:00,2025-08-08 20:40:00,August,8,Friday,4,20,True,False,XL,Cheese Burst,5,0.6666666666666666,20,7.5,High,3,40,18.0,22.0,True,28.84422110552764,11.16,True,5.333333333333333,Card,Online
ORD665,Marco's Pizza,"Atlanta, GA",GA,South,2025-08-09 18:15:00,2025-08-09 18:45:00,August,8,Saturday,5,18,True,True,Small,Vegan,1,0.4,1,2.5,Low,1,30,6.0,24.0,False,30.28645833333333,-0.29,False,12.0,Cash,Offline
ORD666,Domino's,"Omaha, NE",NE,Midwest,2025-08-10 19:30:00,2025-08-10 20:10:00,August,8,Sunday,6,19,True,True,Large,Non-Veg,4,0.6153846153846154,12,6.5,High,3,40,15.6,24.4,True,30.25943396226415,9.74,True,6.153846153846154,Card,Online
ORD667,Papa John's,"Raleigh, NC",NC,South,2025-08-11 20:45:00,2025-08-11 21:15:00,August,8,Monday,0,20,True,False,Medium,Gluten-Free,3,0.6,6,5.0,Medium,2,30,12.0,18.0,False,28.18627450980392,1.81,True,6.0,Wallet,Online
ORD668,Pizza Hut,"Long Beach, CA",CA,West,2025-08-12 18:00:00,2025-08-12 18:30:00,August,8,Tuesday,1,18,True,False,Small,Vegan,2,0.6666666666666666,2,3.0,Low,1,30,7.199999999999999,22.8,False,29.94845360824742,0.05,True,10.0,UPI,Online
ORD669,Little Caesars,"Virginia Beach, VA",VA,South,2025-08-13 19:15:00,2025-08-13 19:55:00,August,8,Wednesday,2,19,True,False,XL,Cheese Burst,5,0.7142857142857143,20,7.0,High,3,40,16.8,23.2,True,28.84422110552764,11.16,True,5.714285714285714,Card,Online
ORD670,Marco's Pizza,"Oakland, CA",CA,West,2025-08-14 20:30:00,2025-08-14 21:00:00,August,8,Thursday,3,20,True,False,Medium,Non-Veg,3,0.75,6,4.0,Medium,2,30,9.6,20.4,False,30.28645833333333,-0.29,False,7.5,UPI,Online
ORD671,Domino's,"San Jose, CA",CA,West,2025-08-15 19:00:00,2025-08-15 19:35:00,August,8,Friday,4,19,True,False,Large,Cheese Burst,4,0.8,12,5.0,Medium,2,35,12.0,23.0,True,30.25943396226415,4.74,True,7.0,Card,Online
ORD672,Pizza Hut,"Austin, TX",TX,South,2025-08-16 18:30:00,2025-08-16 19:10:00,August,8,Saturday,5,18,True,True,Medium,Veg,2,0.3333333333333333,4,6.0,High,3,40,14.4,25.6,True,29.94845360824742,10.05,True,6.666666666666667,Wallet,Online
ORD673,Papa John's,"Columbus, OH",OH,Midwest,2025-08-17 20:00:00,2025-08-17 20:25:00,August,8,Sunday,6,20,True,True,Medium,Gluten-Free,3,0.8571428571428571,6,3.5,Low,1,25,8.4,16.6,False,28.18627450980392,-3.19,False,7.142857142857143,UPI,Online
ORD674,Little Caesars,"Fort Worth, TX",TX,South,2025-08-18 19:15:00,2025-08-18 19:55:00,August,8,Monday,0,19,True,False,XL,Non-Veg,5,0.7142857142857143,20,7.0,High,3,40,16.8,23.2,True,28.84422110552764,11.16,True,5.714285714285714,Cash,Offline
ORD675,Marco's Pizza,"Jacksonville, FL",FL,South,2025-08-19 18:45:00,2025-08-19 19:15:00,August,8,Tuesday,1,18,True,False,Medium,Thai Chicken,3,0.75,6,4.0,Medium,2,30,9.6,20.4,False,30.28645833333333,-0.29,False,7.5,Card,Online
ORD676,Domino's,"Indianapolis, IN",IN,Midwest,2025-08-20 20:30:00,2025-08-20 21:00:00,August,8,Wednesday,2,20,True,False,Large,Sicilian,4,0.7272727272727273,12,5.5,Medium,2,30,13.2,16.8,False,30.25943396226415,-0.26,False,5.454545454545454,UPI,Online
ORD677,Pizza Hut,"Charlotte, NC",NC,South,2025-08-21 19:00:00,2025-08-21 19:30:00,August,8,Thursday,3,19,True,False,Medium,Veg,2,0.5,4,4.0,Low,1,30,9.6,20.4,False,29.94845360824742,0.05,True,7.5,Wallet,Online
ORD678,Papa John's,"San Francisco, CA",CA,West,2025-08-22 18:15:00,2025-08-22 18:50:00,August,8,Friday,4,18,True,False,Medium,Gluten-Free,3,0.6,6,5.0,Medium,2,35,12.0,23.0,True,28.18627450980392,6.81,True,7.0,Card,Online
ORD679,Little Caesars,"Denver, CO",CO,West,2025-08-23 20:00:00,2025-08-23 20:45:00,August,8,Saturday,5,20,True,True,XL,Cheese Burst,5,0.625,20,8.0,High,3,45,19.2,25.8,True,28.84422110552764,16.16,True,5.625,Cash,Offline
ORD680,Marco's Pizza,"Seattle, WA",WA,West,2025-08-24 19:30:00,2025-08-24 20:00:00,August,8,Sunday,6,19,True,True,Medium,Thai Chicken,3,0.6666666666666666,6,4.5,Medium,2,30,10.8,19.2,False,30.28645833333333,-0.29,False,6.666666666666667,UPI,Online
ORD681,Domino's,"Boston, MA",MA,Northeast,2025-08-25 18:00:00,2025-08-25 18:35:00,August,8,Monday,0,18,True,False,Large,Non-Veg,4,0.6666666666666666,12,6.0,Medium,2,35,14.4,20.6,True,30.25943396226415,4.74,True,5.833333333333333,Card,Online
ORD682,Pizza Hut,"Detroit, MI",MI,Midwest,2025-08-26 19:15:00,2025-08-26 19:45:00,August,8,Tuesday,1,19,True,False,Medium,Veg,2,0.5,4,4.0,Low,1,30,9.6,20.4,False,29.94845360824742,0.05,True,7.5,Wallet,Online
ORD683,Papa John's,"Memphis, TN",TN,South,2025-08-27 20:30:00,2025-08-27 21:00:00,August,8,Wednesday,2,20,True,False,Medium,Gluten-Free,3,0.6,6,5.0,Medium,2,30,12.0,18.0,False,28.18627450980392,1.81,True,6.0,UPI,Online
ORD684,Little Caesars,"Baltimore, MD",MD,South,2025-08-28 18:45:00,2025-08-28 19:25:00,August,8,Thursday,3,18,True,False,XL,Cheese Burst,5,0.6666666666666666,20,7.5,High,3,40,18.0,22.0,True,28.84422110552764,11.16,True,5.333333333333333,Card,Online
ORD685,Marco's Pizza,"Nashville, TN",TN,South,2025-08-29 19:00:00,2025-08-29 19:30:00,August,8,Friday,4,19,True,False,Medium,Thai Chicken,3,0.75,6,4.0,Medium,2,30,9.6,20.4,False,30.28645833333333,-0.29,False,7.5,Cash,Offline
ORD686,Domino's,"Portland, OR",OR,West,2025-08-30 20:15:00,2025-08-30 20:45:00,August,8,Saturday,5,20,True,True,Large,Sicilian,4,0.7272727272727273,12,5.5,Medium,2,30,13.2,16.8,False,30.25943396226415,-0.26,False,5.454545454545454,UPI,Online
ORD687,Pizza Hut,"Oklahoma City, OK",OK,South,2025-08-31 18:30:00,2025-08-31 19:00:00,August,8,Sunday,6,18,True,True,Medium,Veg,2,0.5,4,4.0,Low,1,30,9.6,20.4,False,29.94845360824742,0.05,True,7.5,Wallet,Online
ORD688,Papa John's,"Las Vegas, NV",NV,West,2025-09-01 19:45:00,2025-09-01 20:15:00,September,9,Monday,0,19,True,False,Medium,Gluten-Free,3,0.6,6,5.0,Medium,2,30,12.0,18.0,False,28.18627450980392,1.81,True,6.0,Card,Online
ORD689,Little Caesars,"Louisville, KY",KY,South,2025-09-02 20:00:00,2025-09-02 20:40:00,September,9,Tuesday,1,20,True,False,XL,Cheese Burst,5,0.625,20,8.0,High,3,40,19.2,20.8,True,28.84422110552764,11.16,True,5.0,UPI,Online
ORD690,Marco's Pizza,"Milwaukee, WI",WI,Midwest,2025-09-03 18:15:00,2025-09-03 18:45:00,September,9,Wednesday,2,18,True,False,Medium,Thai Chicken,3,0.75,6,4.0,Medium,2,30,9.6,20.4,False,30.28645833333333,-0.29,False,7.5,Card,Online
ORD691,Domino's,"Albuquerque, NM",NM,West,2025-09-04 19:30:00,2025-09-04 20:00:00,September,9,Thursday,3,19,True,False,Large,Non-Veg,4,0.6666666666666666,12,6.0,Medium,2,30,14.4,15.6,False,30.25943396226415,-0.26,False,5.0,Cash,Offline
ORD692,Pizza Hut,"Tucson, AZ",AZ,West,2025-09-05 20:45:00,2025-09-05 21:15:00,September,9,Friday,4,20,True,False,Medium,Veg,2,0.5,4,4.0,Low,1,30,9.6,20.4,False,29.94845360824742,0.05,True,7.5,Wallet,Online
ORD693,Papa John's,"Fresno, CA",CA,West,2025-09-06 18:00:00,2025-09-06 18:30:00,September,9,Saturday,5,18,True,True,Medium,Gluten-Free,3,0.6,6,5.0,Medium,2,30,12.0,18.0,False,28.18627450980392,1.81,True,6.0,UPI,Online
ORD694,Little Caesars,"Sacramento, CA",CA,West,2025-09-07 19:15:00,2025-09-07 19:55:00,September,9,Sunday,6,19,True,True,XL,Cheese Burst,5,0.7142857142857143,20,7.0,High,3,40,16.8,23.2,True,28.84422110552764,11.16,True,5.714285714285714,Card,Online
ORD695,Marco's Pizza,"Kansas City, MO",MO,Midwest,2025-09-08 20:30:00,2025-09-08 21:00:00,September,9,Monday,0,20,True,False,Medium,Thai Chicken,3,0.6666666666666666,6,4.5,Medium,2,30,10.8,19.2,False,30.28645833333333,-0.29,False,6.666666666666667,Cash,Offline
ORD696,Domino's,"Mesa, AZ",AZ,West,2025-09-09 18:45:00,2025-09-09 19:15:00,September,9,Tuesday,1,18,True,False,Large,Sicilian,4,0.7272727272727273,12,5.5,Medium,2,30,13.2,16.8,False,30.25943396226415,-0.26,False,5.454545454545454,UPI,Online
ORD697,Pizza Hut,"Atlanta, GA",GA,South,2025-09-10 19:00:00,2025-09-10 19:30:00,September,9,Wednesday,2,19,True,False,Medium,Veg,2,0.5,4,4.0,Low,1,30,9.6,20.4,False,29.94845360824742,0.05,True,7.5,Wallet,Online
ORD698,Papa John's,"Omaha, NE",NE,Midwest,2025-09-11 20:15:00,2025-09-11 20:45:00,September,9,Thursday,3,20,True,False,Medium,Gluten-Free,3,0.6,6,5.0,Medium,2,30,12.0,18.0,False,28.18627450980392,1.81,True,6.0,UPI,Online
ORD699,Little Caesars,"Louisville, KY",KY,South,2025-09-12 19:30:00,2025-09-12 20:00:00,September,9,Friday,4,19,True,False,XL,Cheese Burst,5,0.8333333333333334,20,6.0,High,3,30,14.4,15.6,False,28.84422110552764,1.16,True,5.0,Card,Online
ORD700,Marco's Pizza,"Milwaukee, WI",WI,Midwest,2025-09-13 18:45:00,2025-09-13 19:15:00,September,9,Saturday,5,18,True,True,Medium,Thai Chicken,3,0.6666666666666666,6,4.5,Medium,2,30,10.8,19.2,False,30.28645833333333,-0.29,False,6.666666666666667,Cash,Offline
ORD701,Domino's,"Albuquerque, NM",NM,West,2025-09-14 20:00:00,2025-09-14 20:30:00,September,9,Sunday,6,20,True,True,Large,Sicilian,4,0.7272727272727273,12,5.5,Medium,2,30,13.2,16.8,False,30.25943396226415,-0.26,False,5.454545454545454,UPI,Online
